"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"8504"	"LOC648740"	-2.22873735299998	1.57983569843606	-16.6591639693785	4.12214151462957e-09	1.93497771704074e-08
"12743"	"RPS24"	2.04209918162844	11.2198781790369	16.6571762011874	4.12692364391725e-09	1.93668927071691e-08
"8965"	"MARCH2"	-2.26708559428896	5.22484291351224	-16.6561232337875	4.12972634679684e-09	1.93747122967912e-08
"9698"	"MYL12A"	2.09266891995317	7.22169800738817	16.6407393486977	4.16793061727542e-09	1.95485692142857e-08
"4512"	"ENO1"	2.37693799470858	10.7294005903012	16.6313789648829	4.19181276846995e-09	1.96551748871408e-08
"16381"	"ZDHHC14"	-1.83962628353666	4.16379277278103	-16.6296627003911	4.19571065540772e-09	1.96680426076563e-08
"6785"	"IARS2"	1.43204330877744	6.25204245184377	16.6143338724532	4.23459398162534e-09	1.98448578319765e-08
"6252"	"H19"	3.361021418793	3.13703964596974	16.612764371284	4.24696156524871e-09	1.98973475476574e-08
"10619"	"PAK1IP1"	1.52151221336825	5.01736894009247	16.605997656824	4.25591433216518e-09	1.99338141343638e-08
"7224"	"KBTBD6"	-1.64594695210787	4.01998818017757	-16.6046147710402	4.25946431058461e-09	1.99449621068819e-08
"5843"	"GLIS3"	-1.6286772358969	1.73546073672414	-16.6033932818227	4.26260055454058e-09	1.99541671758271e-08
"2778"	"CEACAM5"	1.79372861954387	1.52056779077869	16.5953699599917	4.28327588382461e-09	2.00454489550716e-08
"635"	"ANO9"	2.37384784051192	1.8618683311993	16.5911961607645	4.29451328137863e-09	2.00870313937896e-08
"6702"	"HSD17B6"	-2.23558718295558	3.08867014982109	-16.5911096175536	4.29451753360098e-09	2.00870313937896e-08
"12003"	"QPRT"	2.69863557950036	5.11152752720522	16.587054589096	4.30636903412135e-09	2.01369406644912e-08
"10227"	"NR0B2"	3.10519239449564	2.24799244450198	16.5779716333132	4.33335590793501e-09	2.02575774264831e-08
"11286"	"PLK5"	-3.05117526282102	1.91942105873734	-16.5770345067364	4.33520659695756e-09	2.02606735941692e-08
"4914"	"FAM167A"	-1.60443798707509	3.24837444518408	-16.5705452212731	4.34790552261577e-09	2.03144536188206e-08
"472"	"ALG3"	2.16988943022461	5.42498584100865	16.5701509051312	4.34910669025967e-09	2.0314498619791e-08
"6732"	"HSPA5"	1.52772106147793	7.97326406033929	16.5691241429624	4.35163697573e-09	2.03207501504302e-08
"7775"	"LGR6"	-1.73769502593998	1.51663204896082	-16.5582433767615	4.38033714168302e-09	2.04491697504254e-08
"15958"	"VCL"	1.71003496069684	5.21947170085377	16.5476618459273	4.40843896830076e-09	2.05747265180837e-08
"2317"	"CARHSP1"	1.75546275716782	5.67450292226411	16.540928133284	4.42642860517825e-09	2.06530326463284e-08
"11242"	"PLEKHA1"	-1.49522326036965	5.29242427674104	-16.5375399937255	4.43550144609889e-09	2.06897029150588e-08
"10576"	"P2RY14"	-1.62713638463672	1.18314024849413	-16.5270044633683	4.4638695642748e-09	2.08163326590047e-08
"6952"	"ILF2"	1.90160114248802	7.75893184331354	16.526056615265	4.46645856898502e-09	2.08227104573764e-08
"5965"	"GOT1"	-2.09627565349649	7.26540343150802	-16.524938623627	4.46956524836883e-09	2.08314975176162e-08
"1602"	"C14orf37"	-2.03566262787387	2.49917391027123	-16.5180546249753	4.48819741812636e-09	2.09126203284057e-08
"2066"	"C6orf48"	1.58915338634603	8.16675618806894	16.5152818236516	4.49566487098364e-09	2.09416913621312e-08
"13529"	"SLC25A37"	2.12997128446064	4.71432565164937	16.5105133104198	4.50880672881501e-09	2.09971717890104e-08
"5731"	"GDF15"	5.65454018679901	4.13591996725969	16.5366527751071	4.55787594372324e-09	2.12198872104144e-08
"5044"	"FAM66D"	-1.73057270774472	1.50680312915243	-16.4883835204944	4.56956795684059e-09	2.12685132667691e-08
"6761"	"HTR2C"	-1.58673241065386	1.42029646907795	-16.4803061952572	4.5920121219199e-09	2.13671437408877e-08
"15478"	"TSHZ3"	-1.85210378058543	2.32612451903635	-16.4723776676955	4.61418421456556e-09	2.1464454754196e-08
"7783"	"LHX1"	-2.88062460397778	2.52931532578309	-16.46350273307	4.64204512308167e-09	2.15881689316474e-08
"9555"	"MSN"	1.90729593425247	7.12572533395129	16.4596399584735	4.65003142030349e-09	2.16194125128863e-08
"48"	"ABCC5"	-1.6102002735979	5.36950505481575	-16.4574916595019	4.65607506316237e-09	2.16416095288591e-08
"3024"	"CKLF"	2.28775318914443	5.50090675566794	16.4478358954971	4.68381335633438e-09	2.17646045004483e-08
"7542"	"KLF7"	-1.87355883277073	3.27325249160597	-16.4434690848785	4.69595732928741e-09	2.18150889664908e-08
"10827"	"PCYT1B"	-1.80498928090001	2.99342572039347	-16.4398298293552	4.70635188034493e-09	2.18574211953148e-08
"7216"	"KAZALD1"	2.09106609985183	2.22332262672887	16.4325524377712	4.72733695640143e-09	2.19489018980632e-08
"8618"	"LPXN"	1.79434747904267	4.00651516064375	16.4304546764753	4.73327278505896e-09	2.19704785495427e-08
"9252"	"MICAL3"	-2.16641239092379	4.57607279346471	-16.4219618980495	4.75797400669829e-09	2.20791232553618e-08
"201"	"ACY1"	3.43515565664952	4.03755403479204	16.4157027299614	4.78687837032222e-09	2.22072079824826e-08
"1010"	"ATG2B"	-1.61016554992714	3.7896882461618	-16.411012651469	4.78963084648585e-09	2.22139326174476e-08
"11000"	"PGM2"	1.81701888129297	4.01980852210424	16.4076657084294	4.79942233061709e-09	2.22532910836798e-08
"14612"	"TBL2"	1.64373045877608	4.49382375131147	16.3971794470007	4.83018544112658e-09	2.23892915494081e-08
"9359"	"MMS22L"	1.5984825253017	2.42375206891871	16.3967734024705	4.83138035135624e-09	2.23892915494081e-08
"15138"	"TMOD3"	1.66141857742069	4.57985723963936	16.3827817971886	4.87279354480842e-09	2.25750698764779e-08
"13091"	"SEC24D"	1.56479188720289	4.25539301047408	16.3756383868716	4.89408338587668e-09	2.26675435060612e-08
"15476"	"TSHZ1"	-1.67819934567817	4.25266842928127	-16.372668125083	4.90296962875905e-09	2.27025337318613e-08
"6544"	"HM13"	1.60153574022085	6.86020228794091	16.3719283446587	4.90518249247649e-09	2.27066131724767e-08
"8128"	"LOC100505894"	-2.09036732412189	4.09784245839828	-16.3670105043229	4.92005448144678e-09	2.27692749332753e-08
"15290"	"TPM4"	1.43786995089428	8.24335011077667	16.3603556784988	4.93997758139205e-09	2.28552721262288e-08
"606"	"ANKRD45"	-1.80459835076638	1.44590771234684	-16.3491285283436	4.97400740962966e-09	2.30064710598959e-08
"3399"	"CRIP1"	2.71077414748354	5.78831711868967	16.3308293452786	5.03190225392935e-09	2.32679418300085e-08
"7907"	"LMTK2"	-1.79675130228574	4.36235485983497	-16.3033536417724	5.11536824399649e-09	2.36474818850044e-08
"11874"	"PTER"	-1.7708448851769	4.4584150635518	-16.3013520044915	5.12164613283316e-09	2.36700853669483e-08
"4799"	"FADD"	1.59162673038993	4.69265940275542	16.2915057108445	5.15265605261258e-09	2.3806946623575e-08
"7790"	"LIG1"	1.95533738115007	4.66319998717481	16.2773900251	5.19753409121639e-09	2.40077915798289e-08
"1146"	"AXL"	1.68083753700446	5.03367006192154	16.2719877746414	5.21475602945868e-09	2.40808167785051e-08
"11148"	"PISD"	-2.04111379346696	5.72597742530372	-16.2667824844029	5.23154374311632e-09	2.41517978002681e-08
"2541"	"CCNF"	2.000898149988	4.04279094072002	16.2600657613446	5.25315590517917e-09	2.42450067751488e-08
"16343"	"ZC3H12B"	-1.83714002604615	2.12462460837076	-16.2525704142493	5.27736187536309e-09	2.43501333188269e-08
"2607"	"CD33"	2.43868928240681	2.96894067550308	16.2434444310694	5.30778827617674e-09	2.44838967317471e-08
"9609"	"MTL5"	1.84430501193	2.12695689789153	16.2292033339768	5.35377582712179e-09	2.46893492227751e-08
"6993"	"INPP1"	-1.72312040425214	4.70281418430146	-16.2140737364677	5.4038805997361e-09	2.49136723485399e-08
"14695"	"TECPR2"	-1.90423839550753	3.64960122820693	-16.2084848763869	5.42255367770721e-09	2.49930028794891e-08
"4730"	"EVI2B"	1.78304986041307	3.81474519423973	16.2069049951708	5.42781312163271e-09	2.50104826785719e-08
"10163"	"NOS1"	-3.01165150847718	1.8399299478531	-16.2035900710704	5.44382567001317e-09	2.50774882053646e-08
"3929"	"DIAPH2"	1.65431319053615	2.61085797598355	16.1994323627018	5.45286794479897e-09	2.51120049479985e-08
"5242"	"FEZF2"	-2.43654056063612	2.29760772675213	-16.1992424684276	5.4542644332476e-09	2.51120049479985e-08
"13886"	"SNRPA"	1.74543709652126	6.26219504913956	16.1975580655336	5.45918008745324e-09	2.51278513258613e-08
"9406"	"MPDZ"	-1.52451941630178	4.19675913471449	-16.1881386980742	5.49098632766819e-09	2.52674293928245e-08
"7788"	"LIF"	2.22537779868147	2.39464131002859	16.1832556903094	5.50784576457093e-09	2.53313453199612e-08
"15082"	"TMEM47"	-1.72452075433254	4.05817946886384	-16.1831726394556	5.50784779758908e-09	2.53313453199612e-08
"5913"	"GNG2"	-1.57916266725112	5.2420494305904	-16.1811113865772	5.51485428416124e-09	2.53567288809776e-08
"8073"	"LOC100288911"	-2.10641887660269	3.35758226437708	-16.1710762709113	5.54928174056204e-09	2.55043716962777e-08
"7760"	"LGALS1"	2.13996701799579	9.77115644449476	16.1708887181666	5.54995712318554e-09	2.55043716962777e-08
"10012"	"NFATC3"	1.48438431005304	4.18891216311943	16.1567506558278	5.59847308038584e-09	2.5719868862381e-08
"6836"	"IFIT5"	-1.58050074623669	3.50145640406947	-16.1563403165456	5.59989442608736e-09	2.5719868862381e-08
"10404"	"NYNRIN"	-2.02828321224329	3.09400810748139	-16.1559383652087	5.60137680133852e-09	2.5719868862381e-08
"15209"	"TNNI2"	3.57046518787682	2.47322372430906	16.1407337747934	5.67079861136943e-09	2.60316223815933e-08
"12295"	"RCN1"	1.63766377008077	6.4760416141391	16.1209556052206	5.72386947916929e-09	2.6262134418356e-08
"1469"	"BYSL"	2.03361297984671	4.61180268676888	16.1208056041956	5.72449600278539e-09	2.6262134418356e-08
"4475"	"EMB"	1.79316818966216	3.11682919587316	16.1204611155301	5.72563514769365e-09	2.6262134418356e-08
"12145"	"RANBP1"	2.19507217997198	7.67045898981529	16.1150454175503	5.7451201910819e-09	2.63444201553941e-08
"11428"	"POLR3G"	1.77677517859326	3.35959536880732	16.1105237229106	5.76099881647293e-09	2.64101287502143e-08
"7220"	"KBTBD12"	-1.82862496018157	1.21461224470296	-16.1064020223364	5.77574521880696e-09	2.64706129665161e-08
"12698"	"RPL5"	1.81514259639817	10.5061672867717	16.1029426588068	5.78814485196005e-09	2.65203121690586e-08
"9557"	"MSRA"	-1.9957296376995	4.700267071797	-16.0830314240306	5.86015458202929e-09	2.68430347847978e-08
"308"	"AEN"	1.95732729663849	4.25691923478234	16.0503430492174	5.98038852104016e-09	2.73864206003797e-08
"3458"	"CSMD2"	-1.83787156715558	1.57850325645375	-16.0481240303564	5.98861203348769e-09	2.74167149728603e-08
"10750"	"PCDHB10"	-1.78338758504912	2.23711070640992	-16.0359625970227	6.03409633828678e-09	2.76175324755574e-08
"4400"	"EIF2S2"	1.65341219258311	6.59166841752851	16.0330830204026	6.04491271230663e-09	2.76528042407319e-08
"15324"	"TRAIP"	2.27907596726007	2.94069073650884	16.0331567960722	6.0450467127226e-09	2.76528042407319e-08
"10110"	"NLRP2"	1.92022490920864	2.69946173447124	16.0240303545895	6.07913166515491e-09	2.78012649568739e-08
"15073"	"TMEM39A"	1.5655167390892	3.75546325712728	16.0072043237725	6.1431716916159e-09	2.80866007429229e-08
"10374"	"NUP210"	2.12451855236173	4.66343815969697	16.0015249808319	6.16515279412704e-09	2.81795415514938e-08
"7350"	"KDR"	-1.55785231472932	1.66672591193891	-15.9960520158257	6.18605406133552e-09	2.82674981752102e-08
"6797"	"ICOSLG"	-2.09985131614831	3.34788915475242	-15.9948218629479	6.19096357080207e-09	2.8282352068222e-08
"5132"	"FBLL1"	-3.71820749834125	3.31245491388388	-15.9993981865007	6.19637457466986e-09	2.82994883802696e-08
"1699"	"C17orf76-AS1"	1.94081034978023	9.46573861558532	15.9923718659702	6.20033078826342e-09	2.83099731143822e-08
"8104"	"LOC100499489"	-2.15951394340876	2.00101883006042	-15.9907511764304	6.20677798770215e-09	2.83318227342259e-08
"13295"	"SH2B3"	1.48073518595451	3.94899323547101	15.9812425406467	6.24350474127532e-09	2.84918394898295e-08
"15173"	"TNFRSF10A"	1.96435915787085	2.32899852425299	15.9771882814151	6.25940024131898e-09	2.85567339347732e-08
"2964"	"CHRNA5"	1.5641902703448	2.05975363367764	15.9742097961746	6.27099223468726e-09	2.86019653850142e-08
"2229"	"CACNB3"	-1.99810877304583	5.37452135891681	-15.9590545865626	6.33075924000298e-09	2.88668398723752e-08
"4943"	"FAM184A"	-1.58276648433605	3.15857886335374	-15.9561508186596	6.34218173368837e-09	2.8911191544827e-08
"14112"	"SPTBN1"	-1.66470892993234	6.99458156097146	-15.9507544088886	6.36362845061132e-09	2.9001203275721e-08
"11255"	"PLEKHF2"	1.668838138832	3.75821171683597	15.9418470770719	6.39919763316091e-09	2.91555105418921e-08
"12817"	"RSL1D1"	1.54236066452107	6.15569663243142	15.9284559581894	6.4530771912482e-09	2.93931373319772e-08
"8040"	"LOC100270710"	2.74374509277242	3.89818276008483	15.9138946960198	6.51500873217281e-09	2.96673033853671e-08
"16044"	"VTN"	2.33863516554775	3.90843810708683	15.9067317484876	6.54214615725461e-09	2.97829238544817e-08
"2447"	"CCDC18"	1.79898780967899	2.02789406421246	15.8947296878427	6.59101268547868e-09	2.99945046602408e-08
"7378"	"KIAA0240"	-1.45235234809418	3.67482451539697	-15.8944526606707	6.59214082714073e-09	2.99945046602408e-08
"13675"	"SLC4A7"	1.67088277051376	3.32278568339024	15.8923698901331	6.60076928831382e-09	3.00257512263773e-08
"5167"	"FBXO21"	-1.40833851353499	5.39873314275882	-15.8797617804216	6.65323290605358e-09	3.02563264377988e-08
"12691"	"RPL37"	2.42236410601549	9.45745421544408	15.872804222204	6.6832658911192e-09	3.03848000473843e-08
"3672"	"DAB2"	1.47361250069031	4.36018110166601	15.8460750946672	6.79566907347962e-09	3.0887593184152e-08
"10610"	"PAGE1"	2.97152561766543	2.1081755825827	15.8466349492114	6.79885162052562e-09	3.08938223023298e-08
"10185"	"NPAS4"	-1.62601247251044	1.22068286867788	-15.8421298408499	6.81257008348085e-09	3.09479102992979e-08
"74"	"ABHD14A"	-2.24999137370265	5.47853825950401	-15.8393285329717	6.82500076387741e-09	3.09961209438855e-08
"6541"	"HLF"	-1.43631383290056	5.51314691756698	-15.83765413764	6.8317933519205e-09	3.10187070191458e-08
"13077"	"SEC14L2"	-1.76682539793149	4.06253002036152	-15.8288813390021	6.86966430440716e-09	3.11823500335031e-08
"11361"	"PNPLA7"	-1.87258769312959	2.52264706757307	-15.8263977294504	6.88044547811132e-09	3.12229744360713e-08
"5497"	"FSD1L"	-1.84477334335266	2.78871605522	-15.816566137564	6.92321004395217e-09	3.14086769662961e-08
"6052"	"GPR6"	-1.9517807878725	1.26610506918862	-15.8094627609895	6.95433254475898e-09	3.15414779344496e-08
"15189"	"TNFRSF25"	-3.4911112938174	4.39114848193656	-15.8109348211525	6.96559883765176e-09	3.15841740912566e-08
"12788"	"RRAS2"	1.92137143383045	4.30660201736441	15.799805278685	6.99682432027901e-09	3.17173246042108e-08
"1745"	"C19orf51"	1.84513862098719	1.82209742204131	15.7851150281222	7.06200090719031e-09	3.20042672691886e-08
"15630"	"TXN"	1.89976830997657	8.49609167673208	15.7790280090759	7.08922878737418e-09	3.21191234642419e-08
"4684"	"ERO1L"	1.86700643670087	5.4078032957866	15.7754155227325	7.10542124527635e-09	3.21839337966834e-08
"4347"	"EFNB3"	-1.69052548379408	4.20064909631182	-15.7672554760741	7.14214184919582e-09	3.23416670350437e-08
"1999"	"C4orf46"	1.76871098757072	3.34975831665277	15.7568317968576	7.18939682694329e-09	3.2547006506255e-08
"6910"	"IL13RA1"	1.4857847626933	4.71285381761952	15.7543038600469	7.20089188157095e-09	3.25903917411476e-08
"12723"	"RPS10"	2.14455286469593	10.9318882670834	15.7494989917584	7.22306806765747e-09	3.26820826660011e-08
"9478"	"MRPL37"	1.55173269775554	6.71663927485893	15.7481200542192	7.22913219513131e-09	3.27008423440684e-08
"8923"	"MAP3K9"	-2.13020029430724	2.97768445048822	-15.7447300402848	7.24488949845786e-09	3.276342733666e-08
"5739"	"GDPD1"	-2.0085083724289	3.73922281119127	-15.7335267121278	7.29636139046244e-09	3.29803130836793e-08
"14734"	"TFB2M"	1.69936702167977	4.39888310905023	15.7334283324245	7.29671775187039e-09	3.29803130836793e-08
"3800"	"DDX39A"	2.08803276209302	6.14710053142678	15.7274879591711	7.3244083342397e-09	3.30966969760012e-08
"6639"	"HOXC9"	2.13049411010532	1.70148805240254	15.6968964065952	7.46799616161054e-09	3.37365836140165e-08
"8130"	"LOC100506012"	-1.85821491712279	1.54559407053508	-15.694802253075	7.47773488306228e-09	3.37680735096551e-08
"7136"	"ITIH5"	-1.93613948180204	2.4545968851754	-15.694557296032	7.47892812320123e-09	3.37680735096551e-08
"7151"	"ITPRIPL2"	1.94042442958271	3.2494097944829	15.6929718427554	7.48646461311538e-09	3.37931520225057e-08
"12385"	"RGMA"	-3.21073483399124	3.93545775412712	-15.6849748053738	7.535528475101e-09	3.40042633037735e-08
"76"	"ABHD14B"	1.96381116477347	4.91595719758144	15.6823387205891	7.53722277112792e-09	3.40042633037735e-08
"12644"	"RPL10"	2.08243706842095	9.60092137896506	15.6762318854328	7.56663401549087e-09	3.41279215159005e-08
"13371"	"SIGLEC10"	-1.83251936848603	1.57082772549441	-15.662360893788	7.63353231688176e-09	3.44205481276163e-08
"14736"	"TFDP1"	1.69740050968016	6.23318116826926	15.6611521753976	7.63938451618478e-09	3.44378282962544e-08
"13611"	"SLC35F4"	-1.82721222234106	2.15084996604113	-15.6595757874969	7.64707134143118e-09	3.44633675125721e-08
"1426"	"BRWD1"	-1.69097682885573	5.41865626223422	-15.6550825712986	7.66895104250475e-09	3.45528399375432e-08
"3766"	"DDB2"	2.18636765220087	4.8811780261175	15.636274165628	7.76169570856907e-09	3.49614663501702e-08
"11845"	"PSME2"	2.07740057812312	7.24146278908543	15.6295450731093	7.79490008192414e-09	3.510044161519e-08
"17015"	"ZRANB1"	-1.45566097537973	4.9753168839422	-15.6291539472577	7.79666680724527e-09	3.510044161519e-08
"4774"	"F10"	2.55282609853006	2.88875730021881	15.6104755147045	7.89187625743847e-09	3.55196933244637e-08
"12744"	"RPS25"	1.93071291362913	11.3603684951723	15.6088594116328	7.89832396428692e-09	3.55393310285373e-08
"14360"	"STYK1"	-1.80479649437584	1.8777216811038	-15.6061664994213	7.91187001155259e-09	3.55908896641055e-08
"4361"	"EGR1"	1.70891332586879	6.2622755098042	15.6053386300717	7.91603845797212e-09	3.56002478686275e-08
"8425"	"LOC440335"	2.76192152696699	2.30350420735637	15.6030358360361	7.93127580334249e-09	3.56593673974647e-08
"10733"	"PCDH8"	-2.94219036070236	2.19964268448665	-15.5899893650489	8.00011869346753e-09	3.59594051159841e-08
"3479"	"CST1"	1.77121084850173	1.56118860565541	15.5837089644941	8.02618713053729e-09	3.60670702131076e-08
"11324"	"PMP22"	-1.7504734385518	6.74967530643063	-15.5824298664279	8.03274952662547e-09	3.60870478733696e-08
"8630"	"LRG1"	2.14767355452829	2.24846515776595	15.5763035967577	8.06454195306357e-09	3.62203308107958e-08
"1920"	"C2orf28"	1.69597387475681	7.06121638998982	15.5662252189955	8.1164313034991e-09	3.64437812202676e-08
"2672"	"CDC42BPA"	-1.51981630593403	4.69150454639536	-15.5359139641307	8.27553427204235e-09	3.71483896271854e-08
"15595"	"TUBB2A"	-2.34783498829294	8.12402472187184	-15.5342092883326	8.2853782453601e-09	3.71827885509725e-08
"3576"	"CXCL3"	2.16031971092569	1.8853859829755	15.5317580662426	8.29792187169236e-09	3.72292815764429e-08
"6889"	"IGSF3"	1.56711735331054	3.68106739867884	15.5214046751574	8.35290111652133e-09	3.74660908012555e-08
"9798"	"NANS"	1.60437734291639	6.01602080577231	15.5194574216621	8.36334531773777e-09	3.75030705739377e-08
"6528"	"HLA-DQA2"	-1.60596962390395	1.15662460698921	-15.516365631692	8.37995595301789e-09	3.75676752676839e-08
"5092"	"FAM96A"	1.94834128541654	5.8462335130053	15.501084333428	8.46266341005397e-09	3.79284827755021e-08
"976"	"ASS1"	2.42368743609111	7.13220339650145	15.4863150786129	8.54443621453546e-09	3.8284912752067e-08
"10108"	"NLRP1"	1.91518274276357	2.66225070493093	15.4803594334286	8.57613683581454e-09	3.84168567823968e-08
"11867"	"PTCH2"	-2.07950900958516	2.06071498009119	-15.4790184903296	8.58367186716758e-09	3.8440510024518e-08
"8482"	"LOC645206"	-2.00153085431316	1.44970091601574	-15.4716767638577	8.62423333903537e-09	3.86120152828818e-08
"11715"	"PROS1"	1.68466921413364	3.87668861023088	15.464142974712	8.66604271627051e-09	3.87890160855069e-08
"9987"	"NEO1"	-1.54030846269395	4.65057903041556	-15.4632750730214	8.67088007097844e-09	3.88004814514728e-08
"2716"	"CDHR1"	-1.6766508551728	3.0129154505544	-15.4442927749653	8.77756904284761e-09	3.92627526929369e-08
"14086"	"SPPL2A"	1.45255872300074	4.39847493558605	15.444075570965	8.77879132297938e-09	3.92627526929369e-08
"7735"	"LDOC1"	-1.86085696636988	6.16115349231192	-15.4364379231997	8.822168625329e-09	3.9446407787368e-08
"12545"	"RNF150"	-1.74002609326035	2.17772169781321	-15.4350026415373	8.83030988879645e-09	3.94724576020164e-08
"1734"	"C19orf33"	3.24562339953182	3.15982279684248	15.4336618938344	8.85193730417561e-09	3.95587625423041e-08
"9717"	"MYO16"	-1.63081457125288	1.54198057900226	-15.4294457832124	8.86200808982287e-09	3.95933899170309e-08
"1213"	"BANK1"	-1.57169370528806	1.21125558487599	-15.4282671734832	8.86874712838605e-09	3.96131175771165e-08
"6582"	"HNRNPA1P10"	3.25251660609445	6.79759873284907	15.4249517924245	8.90203108224847e-09	3.97513692826753e-08
"10665"	"PARD6A"	-2.78649179142045	4.25492099534583	-15.4198296949253	8.92154945956229e-09	3.982809550565e-08
"7295"	"KCNN3"	-1.67298173625446	2.33285327194846	-15.4084732186848	8.98280824969068e-09	4.00910727353341e-08
"8555"	"LOC729234"	-2.04460034071397	4.3146285751222	-15.39971150346	9.03396664251101e-09	4.03088451421539e-08
"10892"	"PDLIM3"	-1.77218984571788	3.3358657563458	-15.3962597043714	9.0539964124896e-09	4.03876464773771e-08
"8123"	"LOC100505832"	-1.56870341686494	1.36174112431224	-15.3860590512276	9.11389631761913e-09	4.06442109126572e-08
"1723"	"C19orf12"	-1.47283119679134	4.03146100744541	-15.385222063206	9.11883046917786e-09	4.06555807188842e-08
"2903"	"CHCHD8"	1.67453103055446	6.47267846142019	15.3842543778955	9.12454708496817e-09	4.06590390004606e-08
"12703"	"RPL8"	1.92869726653841	10.9346773765044	15.383895249824	9.12673534910075e-09	4.06590390004606e-08
"4673"	"ERI1"	1.51590453759685	3.31089542838243	15.3832767423323	9.13031344508359e-09	4.06590390004606e-08
"14788"	"THG1L"	2.01683943206788	3.74712039008596	15.3832763625266	9.13045611104956e-09	4.06590390004606e-08
"2351"	"CATSPER2"	-1.71693609716244	2.94479624761373	-15.3830725166549	9.13153031455003e-09	4.06590390004606e-08
"10046"	"NGRN"	-1.8070682564784	8.28990308351433	-15.3825396005688	9.13469526310170e-09	4.06625116294049e-08
"8549"	"LOC728989"	-1.93815719732945	2.14225018152488	-15.3799034710818	9.15034237442695e-09	4.07215314908914e-08
"10575"	"P2RY13"	-1.68081743672838	1.15738332633507	-15.366911728314	9.22754517228400e-09	4.10543887375443e-08
"7296"	"KCNN4"	2.26452654289999	2.56846936018901	15.3551871130904	9.29849191558943e-09	4.13592456741154e-08
"4501"	"EN2"	-2.87046822861982	2.83443956501252	-15.3475026239953	9.35019668515814e-09	4.15783785303237e-08
"2239"	"CAD"	1.95811786749084	4.63514391842263	15.3403593340982	9.38779782359976e-09	4.17346975474713e-08
"15616"	"TULP4"	-1.50991223660614	3.87703763850554	-15.336690537125	9.4100701799348e-09	4.18228066990898e-08
"2622"	"CD5"	2.07134643858365	1.95480298367775	15.3356431900914	9.4166732519455e-09	4.18412463571589e-08
"10159"	"NOP16"	1.95661558628992	5.40001004029641	15.3350154116132	9.42039744107264e-09	4.18468879554058e-08
"12695"	"RPL39L"	1.99417529991976	4.82126813271125	15.3270183188172	9.46944455858033e-09	4.20538057512988e-08
"7623"	"KRT15"	2.13608545270054	1.77117481850023	15.314673810901	9.54584191459433e-09	4.23820465629997e-08
"7008"	"INSM1"	-2.56222272897433	1.84812868764064	-15.3135868653007	9.55449447515612e-09	4.24094184605407e-08
"3748"	"DCTN1"	-1.96207335787812	7.34368642868038	-15.312441039454	9.55948819459004e-09	4.24205398827604e-08
"12439"	"RHOBTB2"	-2.02401047310641	4.833288695931	-15.3097637493686	9.5761863815898e-09	4.24835809575135e-08
"15928"	"UXT"	1.71483149921255	7.27987347148301	15.3042824721293	9.61021609090514e-09	4.26234584115093e-08
"3041"	"CLCN6"	-1.77052913698245	4.6986225394776	-15.3038771986262	9.6127569697201e-09	4.26236394217836e-08
"15593"	"TUBB"	2.12576225872934	9.85626514176548	15.3004864220162	9.63424508451824e-09	4.27078118684221e-08
"8784"	"LYPLA1"	1.93086778971115	5.64277433331447	15.2872955507533	9.71704248723557e-09	4.30636489121079e-08
"6757"	"HTR1B"	-1.95278035147237	1.30864595417246	-15.2784023881442	9.7734639611299e-09	4.33024394681143e-08
"368"	"AHCYL1"	-1.40673332927533	7.45592371882321	-15.2734249025053	9.80509404044645e-09	4.34312933997328e-08
"5378"	"FLJ90757"	-1.68420528080712	4.00188573436473	-15.2714108697752	9.81797193523921e-09	4.34770398763359e-08
"13376"	"SIGMAR1"	1.67286840950626	6.36007859771005	15.2647204621386	9.86085468880815e-09	4.36555989585796e-08
"4462"	"ELN"	-2.16768748862903	3.43264108822163	-15.2602052345717	9.89029006882251e-09	4.37745470880984e-08
"9598"	"MTFR1"	1.81396199587329	3.98409471008848	15.2437005966316	9.99694818165164e-09	4.42351335450244e-08
"11651"	"PRG2"	2.21794369150449	1.85158837100497	15.2126098818075	1.02024762554712e-08	4.51328535753834e-08
"7934"	"LOC100128675"	-2.29809279603068	1.99185667434605	-15.2101799776299	1.02189539704051e-08	4.51940197772858e-08
"13097"	"SEC61G"	2.24275716130151	8.10906379630048	15.2026058247726	1.02695004886267e-08	4.54057867817936e-08
"14109"	"SPTA1"	1.68418759547687	1.47188115792951	15.1940942831446	1.03262493754216e-08	4.56448601507809e-08
"3760"	"DCX"	-1.53698754682979	1.28228495158679	-15.1843326467447	1.03924325174532e-08	4.59255007750286e-08
"1343"	"BLK"	1.7205104530907	1.49820878193905	15.1708162244482	1.04848622410995e-08	4.63219529278325e-08
"9871"	"NCKAP1L"	1.7925098795535	3.16015190144974	15.1702878314465	1.04885074063188e-08	4.63260525311733e-08
"12277"	"RBP7"	-1.98858921923242	3.34524277579335	-15.1570470162534	1.05800543540586e-08	4.67182975090251e-08
"13004"	"SCGB3A2"	1.94325891337778	1.64007954288708	15.1446749418243	1.06662446943052e-08	4.70866923338193e-08
"15320"	"TRAF5"	1.55316450705774	3.37050786581182	15.1439930239963	1.06709226400506e-08	4.70951488714011e-08
"2815"	"CENPL"	2.06966031451706	3.00274866915703	15.1426401180089	1.06806352363981e-08	4.71258152550081e-08
"9012"	"MBD5"	-1.52708154422604	2.84620602467624	-15.1338656555198	1.0742111295142e-08	4.73848008980276e-08
